MA3A0122S_4344	475732	476616	+	CDS	CDS	cysD		2.7.7.4
MA3A0122S_4345	476616	478514	+	CDS	CDS	sulfate adenylate transferase/adenylyl-sulfate kinase		2.7.7.4
MA3A0122S_4346	479632	478496	-	CDS	CDS	carboxylate-amine ligase		6.3.-.-
MA3A0122S_4347	480237	479641	-	CDS	CDS	superoxide dismutase	sodC	1.15.1.1
MA3A0122S_4348	480876	480412	-	CDS	CDS	putative tuberculin related peptide		
MA3A0122S_4349	481297	480950	-	CDS	CDS	hypothetical protein		
MA3A0122S_4350	481496	482053	+	CDS	CDS	peptide deformylase	def	3.5.1.88
MA3A0122S_4351	482124	482963	+	CDS	CDS	putative acetyltransferase		
MA3A0122S_4352	482973	483773	+	CDS	CDS	exodeoxyribonuclease III		3.1.11.2
MA3A0122S_4353	483903	485135	+	CDS	CDS	hypothetical protein		
MA3A0122S_4354	485169	485819	+	CDS	CDS	hypothetical protein		
MA3A0122S_4355	485816	486403	+	CDS	CDS	hypothetical protein		
MA3A0122S_4356	486400	486954	+	CDS	CDS	hypothetical protein		
MA3A0122S_4357	488254	486938	-	CDS	CDS	hypothetical protein		
MA3A0122S_4358	490009	488273	-	CDS	CDS	major facilitator superfamily		
MA3A0122S_4359	490420	491964	+	CDS	CDS	thiamine biosynthesis protein ThiC	thiC	
MA3A0122S_4360	492113	492808	+	CDS	CDS	phosphomethylpyrimidine kinase	thiD	2.7.4.7
MA3A0122S_4361	492805	493437	+	CDS	CDS	alpha/beta hydrolase superfamily enzyme, predicted hydrolase		
MA3A0122S_4362	493549	494730	+	CDS	CDS	NADH dehydrogenase		
MA3A0122S_4363	494727	495620	+	CDS	CDS	ECF subfamily RNA polymerase sigma factor		
MA3A0122S_4364	496224	495640	-	CDS	CDS	putative transcriptional regulator KstR		
MA3A0122S_4365	497891	496362	-	CDS	CDS	putative regulatory protein		
MA3A0122S_4366	498025	499464	+	CDS	CDS	putative betaine-aldehyde dehydrogenase		
MA3A0122S_4367	499461	501404	+	CDS	CDS	primary amine oxidase	maoI	1.4.3.21
MA3A0122S_4368	501407	502297	+	CDS	CDS	hypothetical protein		
MA3A0122S_4369	502290	503831	+	CDS	CDS	amino acid permease-associated region membrane protein		
MA3A0122S_4370	504022	505371	+	CDS	CDS	4-aminobutyrate transaminase		2.6.1.19
MA3A0122S_4371	505368	506822	+	CDS	CDS	succinate-semialdehyde dehydrogenase	gabD5	1.2.1.16
MA3A0122S_4372	507812	506862	-	CDS	CDS	taurine dioxygenase		1.14.11.17
MA3A0122S_4373	507908	508624	+	CDS	CDS	mutT/NUDIX family protein		
MA3A0122S_4374	509022	508627	-	CDS	CDS	hypothetical protein		
MA3A0122S_4375	510503	509061	-	CDS	CDS	leupeptin-inactivating enzyme 1	lpqL2	3.4.24.-
MA3A0122S_4376	510454	510570	+	CDS	CDS	hypothetical protein		
MA3A0122S_4377	512213	510711	-	CDS	CDS	hydrolase	lpqL	3.4.11.-
MA3A0122S_4378	512986	512234	-	CDS	CDS	putative ABC transporter, membrane protein		
MA3A0122S_4379	513960	512986	-	CDS	CDS	bacitracin transport ATP binding cassette transporter, ABC protein	bcrA	
MA3A0122S_4380	514757	513978	-	CDS	CDS	thiazole synthase	thiG	4.-.-.-
MA3A0122S_4381	514960	514763	-	CDS	CDS	thiamine biosynthesis protein ThiS	thiS	
MA3A0122S_4382	516015	514957	-	CDS	CDS	glycine oxidase ThiO	thiO	1.4.3.19
MA3A0122S_4383	516155	516826	+	CDS	CDS	thiamine-phosphate pyrophosphorylase	thiE	2.5.1.3
MA3A0122S_4384	517305	516883	-	CDS	CDS	hypothetical protein		
MA3A0122S_4385	517840	517316	-	CDS	CDS	putative MUTATOR PROTEIN MUTT3		
MA3A0122S_4386	518062	519270	+	CDS	CDS	putative CONSERVED MEMBRANE PROTEIN		
MA3A0122S_4387	519282	520250	+	CDS	CDS	glutamine ABC superfamily ATP binding cassette transporter, binding protein	glnH	
MA3A0122S_4388	520250	522511	+	CDS	CDS	putative serine/threonine-protein kinase pknG		
MA3A0122S_4389	523650	522532	-	CDS	CDS	acetate kinase	ackA	2.7.2.1
MA3A0122S_4390	525728	523647	-	CDS	CDS	phosphate acetyltransferase	pta	2.3.1.8
MA3A0122S_4391	528718	525725	-	CDS	CDS	putative alpha-mannosidase		
MA3A0122S_4392	528919	528737	-	CDS	CDS	hypothetical protein		
MA3A0122S_4393	529300	528950	-	CDS	CDS	hypothetical protein		
MA3A0122S_4394	530342	529329	-	CDS	CDS	glucose-6-phosphate dehydrogenase	fgd	1.1.98.2
MA3A0122S_4395	530445	531176	+	CDS	CDS	beta-lactamase-like protein	bllp	
MA3A0122S_4396	532578	531199	-	CDS	CDS	xenobiotic compound monooxygenase, DszA family, A subunit	yxeK	1.14.14.5
MA3A0122S_4397	533675	532563	-	CDS	CDS	putative alkanal monooxygenase		
MA3A0122S_4398	534694	533672	-	CDS	CDS	putative FMNH2-utilizing oxygenase		
MA3A0122S_4399	535272	534784	-	CDS	CDS	putative acetyltransferase		
MA3A0122S_4400	536188	535274	-	CDS	CDS	putative polar amino acid ABC transporter substrate-binding protein		
MA3A0122S_4401	536961	536200	-	CDS	CDS	putative ABC transport system, ATP-binding component		
MA3A0122S_4402	537803	536958	-	CDS	CDS	putative polar amino acid ABC transporter substrate-binding protein		
MA3A0122S_4403	537961	538356	+	CDS	CDS	putative pyridoxamine 5'-phosphate oxidase		
MA3A0122S_4404	541305	538357	-	CDS	CDS	mmpL family membrane protein	mmpL10	
MA3A0122S_4405	541834	541361	-	CDS	CDS	hypothetical protein		
MA3A0122S_4406	543129	541897	-	CDS	CDS	O-succinylhomoserine sulfhydrylase	metZ	4.2.99.-
MA3A0122S_4407	543551	543126	-	CDS	CDS	thiosulfate sulfurtransferase		2.8.1.1
MA3A0122S_4408	544053	543598	-	CDS	CDS	hypothetical protein		
MA3A0122S_4409	545543	544050	-	CDS	CDS	phosphoribosylglycinamide formyltransferase 2		2.1.2.-
MA3A0122S_4410	545777	545607	-	CDS	CDS	hypothetical protein		
MA3A0122S_4411	545984	547564	+	CDS	CDS	na+/H+ antiporter		
MA3A0122S_4412	547694	548953	+	CDS	CDS	putative dicarboxylate carrier protein		
MA3A0122S_4413	549660	548989	-	CDS	CDS	hypothetical protein		
MA3A0122S_4414	550952	549657	-	CDS	CDS	adenylosuccinate synthase	purA	6.3.4.4
MA3A0122S_4415	551101	551772	+	CDS	CDS	hypothetical protein		
MA3A0122S_4416	551782	552546	+	CDS	CDS	peptidase, M50B family protein		3.4.24.-
MA3A0122S_4417	553069	552650	-	CDS	CDS	hypothetical protein		
MA3A0122S_4418	553208	553996	+	CDS	CDS	putative CONSERVED MEMBRANE PROTEIN		
MA3A0122S_4419	555090	554047	-	CDS	CDS	fructose-bisphosphate aldolase, class II	fbaA	4.1.2.13
MA3A0122S_4420	555201	555908	+	CDS	CDS	hypothetical protein		
MA3A0122S_4421	556432	556004	-	CDS	CDS	4-hydroxybenzoyl-CoA thioesterase		3.1.2.-
MA3A0122S_4422	557531	556434	-	CDS	CDS	fructose-bisphosphate aldolase	fbaB	4.1.2.13
MA3A0122S_4423	558205	557621	-	CDS	CDS	putative RNA methyltransferase		
MA3A0122S_4424	559190	558288	-	CDS	CDS	hypothetical protein		
MA3A0122S_4425	559759	559187	-	CDS	CDS	orotate phosphoribosyltransferase	pyrE	2.4.2.10
MA3A0122S_4426	560537	559746	-	CDS	CDS	oxidoreductase, short-chain dehydrogenase/reductase family	hetN	1.3.1.-
MA3A0122S_4427	560661	561128	+	CDS	CDS	putative membrane protein, MmpS		
MA3A0122S_4428	561128	563926	+	CDS	CDS	putative membrane protein, MmpL		
MA3A0122S_4429	564654	563923	-	CDS	CDS	putative CONSERVED SECRETED PROTEIN		
MA3A0122S_4430	567348	564802	-	CDS	CDS	ATP-dependent chaperone protein ClpB	clpB	
MA3A0122S_4431	568428	567511	-	CDS	CDS	hypothetical protein		
MA3A0122S_4432	569004	568468	-	CDS	CDS	hypothetical protein		
MA3A0122S_4433	569243	569001	-	CDS	CDS	hypothetical protein		
MA3A0122S_4434	569823	570977	+	CDS	CDS	putative MONOOXYGENASE		
MA3A0122S_4435	571315	570974	-	CDS	CDS	transcriptional regulator HspR	hspR	
MA3A0122S_4436	572571	571390	-	CDS	CDS	chaperone protein DnaJ	dnaJ	
MA3A0122S_4437	573306	572617	-	CDS	CDS	protein grpE	grpE	
MA3A0122S_4438	575165	573303	-	CDS	CDS	chaperone protein DnaK	dnaK	
MA3A0122S_4439	576043	575348	-	CDS	CDS	hypothetical protein		
MA3A0122S_4440	577598	576747	-	CDS	CDS	putative integral membrane transporter		
MA3A0122S_4441	578093	577614	-	CDS	CDS	hypothetical protein		
MA3A0122S_4442	578235	579170	+	CDS	CDS	alkanesulfonate monooxygenase		1.14.14.5
MA3A0122S_4443	579197	579664	+	CDS	CDS	hypothetical protein		
MA3A0122S_4444	579722	580198	+	CDS	CDS	hypothetical protein		
MA3A0122S_4445	580464	580192	-	CDS	CDS	hypothetical protein		
MA3A0122S_4446	581309	580656	-	CDS	CDS	hypothetical protein		
MA3A0122S_4447	581742	581329	-	CDS	CDS	hypothetical protein		
MA3A0122S_4448	581696	581827	+	CDS	CDS	hypothetical protein		
MA3A0122S_4449	583483	581990	-	CDS	CDS	isoniazid inducible protein IniC	iniC	
MA3A0122S_4450	585363	583480	-	CDS	CDS	isoniazid inducible protein inia	iniA	
MA3A0122S_4451	587462	585489	-	CDS	CDS	hypothetical protein		
MA3A0122S_4452	587807	588496	+	CDS	CDS	putative thiol-disulfide oxidoreductase		
MA3A0122S_4453	588493	589374	+	CDS	CDS	putative thiol-disulfide oxidoreductase		
MA3A0122S_4454	589392	589754	+	CDS	CDS	putative penicillinase repressor		
MA3A0122S_4455	589751	590674	+	CDS	CDS	hypothetical protein		
MA3A0122S_4456	590755	591138	+	CDS	CDS	hypothetical protein		
MA3A0122S_4457	591747	591151	-	CDS	CDS	hypothetical protein		
MA3A0122S_4458	591929	593746	+	CDS	CDS	proline rich protein		
MA3A0122S_4459	593767	596208	+	CDS	CDS	transcriptional regulator, LuxR family		
MA3A0122S_4460	596367	599297	+	CDS	CDS	ferredoxin, 4Fe-4S		1.-.-.-
MA3A0122S_4461	599371	600615	+	CDS	CDS	aspartate aminotransferase	aspC	2.6.1.1
MA3A0122S_4462	602040	600700	-	CDS	CDS	UDP-glucose 6-dehydrogenase	ugd	1.1.1.22
MA3A0122S_4463	603802	602138	-	CDS	CDS	hypothetical protein		
MA3A0122S_4464	604488	603919	-	CDS	CDS	deoxycytidine triphosphate deaminase		3.5.4.13
MA3A0122S_4465	605138	604539	-	CDS	CDS	hypothetical protein		
MA3A0122S_4466	605964	605248	-	CDS	CDS	hypothetical protein		
MA3A0122S_4467	606000	606899	+	CDS	CDS	putative hydrolase		
MA3A0122S_4468	607269	606889	-	CDS	CDS	hypothetical protein		
MA3A0122S_4469	607440	608807	+	CDS	CDS	hypothetical protein		
MA3A0122S_4470	608868	610163	+	CDS	CDS	alpha galactosidase	agaB2	3.2.1.22
MA3A0122S_4471	610319	611197	+	CDS	CDS	hypothetical protein		
MA3A0122S_4472	611287	612090	+	CDS	CDS	transglutaminase-like enzyme, predicted cysteine protease		
MA3A0122S_4473	612208	614760	+	CDS	CDS	arylsulfatase	atsA3	3.1.6.1
MA3A0122S_4474	615029	614757	-	CDS	CDS	hypothetical protein		
MA3A0122S_4475	616416	615133	-	CDS	CDS	putative SERINE PROTEASE PEPD		
MA3A0122S_4476	619621	616718	-	CDS	CDS	putative membrane protein mmpL4		
MA3A0122S_4477	620049	619618	-	CDS	CDS	putative membrane protein mmpS5		
MA3A0122S_4478	620229	620897	+	CDS	CDS	tetR-family transcriptional regulator		
MA3A0122S_4479	621340	621534	+	CDS	CDS	hypothetical protein		
MA3A0122S_4480	622294	621563	-	CDS	CDS	hypothetical protein		
MA3A0122S_4481	623241	622459	-	CDS	CDS	hypothetical protein		
MA3A0122S_4484	624078	624389	+	CDS	CDS	hypothetical protein		
MA3A0122S_4485	624395	626119	+	CDS	CDS	hypothetical protein		
MA3A0122S_4486	626132	626425	+	CDS	CDS	hypothetical protein		
MA3A0122S_4487	627118	627381	+	CDS	CDS	hypothetical protein		
MA3A0122S_4488	628145	627489	-	CDS	CDS	transcriptional regulator, TetR family		
MA3A0122S_4489	628438	629862	+	CDS	CDS	putrescine oxidase	puo	1.4.3.10
MA3A0122S_4490	629936	631279	+	CDS	CDS	aldH Aldehyde dehydrogenase	aldH	1.2.1.16
MA3A0122S_4491	631297	632844	+	CDS	CDS	amino acid permease-associated region membrane protein		
MA3A0122S_4492	633823	632831	-	CDS	CDS	putative acetyltransferase, GNAT		
MA3A0122S_4493	634950	633943	-	CDS	CDS	hypothetical protein		
MA3A0122S_4494	635469	635101	-	CDS	CDS	hypothetical protein		
MA3A0122S_4495	635775	636959	+	CDS	CDS	hypothetical protein		
MA3A0122S_4496	637858	636956	-	CDS	CDS	putative S-adenosyl-L-methionine-dependent methyltransferase		
MA3A0122S_4497	638879	637941	-	CDS	CDS	hypothetical protein		
MA3A0122S_4498	638948	639550	+	CDS	CDS	fadD27		
MA3A0122S_4499	640121	639540	-	CDS	CDS	glyoxalase family protein		
MA3A0122S_4500	640241	640846	+	CDS	CDS	putative transcriptional regulatory protein TetR		
MA3A0122S_4501	640859	641968	+	CDS	CDS	alpha/beta hydrolase fold protein		
MA3A0122S_4502	641970	642932	+	CDS	CDS	D-3-phosphoglycerate dehydrogenase	serA2	1.1.1.95
MA3A0122S_4503	643010	643861	+	CDS	CDS	dehydrogenase		1.1.1.-
MA3A0122S_4504	643877	646060	+	CDS	CDS	putative ACYL-CoA DEHYDROGENASE FADE6		
MA3A0122S_4505	646050	646988	+	CDS	CDS	putative hydrolase		
MA3A0122S_4506	647317	646985	-	CDS	CDS	dimethyladenosine transferase		
MA3A0122S_4507	647288	647404	+	CDS	CDS	hypothetical protein		
MA3A0122S_4508	648727	647480	-	CDS	CDS	saccharopine dehydrogenase		1.5.1.7
MA3A0122S_4509	650401	648731	-	CDS	CDS	putative FATTY-ACID-CoA LIGASE FADD2		
MA3A0122S_4510	650556	651740	+	CDS	CDS	DNA polymerase LigD	ligD2	
MA3A0122S_4511	652063	651737	-	CDS	CDS	putative NAD(+) diphosphatase		
MA3A0122S_4512	652816	652238	-	CDS	CDS	transcriptional regulator, WhiB family		
MA3A0122S_4513	656039	652821	-	CDS	CDS	NAD-dependent glutamate dehydrogenase	gdh	1.4.1.2
MA3A0122S_4514	657553	656165	-	CDS	CDS	4-aminobutyrate transaminase		2.6.1.19
MA3A0122S_4515	659058	657565	-	CDS	CDS	methylmalonate-semialdehyde dehydrogenase		1.2.1.27
MA3A0122S_4516	659139	660746	+	CDS	CDS	putative regulatory protein		
MA3A0122S_4517	661605	660784	-	CDS	CDS	delta-aminovaleramidase		3.5.1.30
MA3A0122S_4518	662159	661602	-	CDS	CDS	hypothetical protein		
MA3A0122S_4519	663637	662195	-	CDS	CDS	putative amino acid permease		
MA3A0122S_4520	663972	665258	+	CDS	CDS	triacylglycerol lipase		3.1.1.3
MA3A0122S_4521	665883	665284	-	CDS	CDS	transcriptional regulator, TetR family		
MA3A0122S_4522	665917	666369	+	CDS	CDS	hypothetical protein		
MA3A0122S_4523	666819	667445	+	CDS	CDS	putative malonic semialdehyde reductase RutE		
MA3A0122S_4524	668279	668097	-	CDS	CDS	ureidoglycolate lyase domain protein		4.3.2.3
MA3A0122S_4525	671790	668293	-	CDS	CDS	indolepyruvate oxidoreductase subunit	iorA2	1.2.7.8
MA3A0122S_4526	673446	671791	-	CDS	CDS	putative monooxygenase		
MA3A0122S_4527	673961	673443	-	CDS	CDS	biphenyl-2,3-diol 1,2-dioxygenase 3	bphC3	1.13.11.39
MA3A0122S_4528	674639	674127	-	CDS	CDS	putative transcriptional TetR regulatory protein		
MA3A0122S_4529	674801	675667	+	CDS	CDS	ureidoglycolate lyase		4.3.2.3
MA3A0122S_4530	675664	677520	+	CDS	CDS	acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II		6.2.1.-
MA3A0122S_4531	678055	677480	-	CDS	CDS	putative DNA-binding protein		
MA3A0122S_4532	678336	679001	+	CDS	CDS	putative transcriptional regulator		
MA3A0122S_4533	679239	678961	-	CDS	CDS	hypothetical protein		
MA3A0122S_4534	680162	679326	-	CDS	CDS	cis-2,3-dihydrobiphenyl-2,3-diol dehydrogenase	bphB	1.3.1.56
MA3A0122S_4535	681028	680159	-	CDS	CDS	2-hydroxy-6-phenylhexa-2,4-dienoic acid hydrolase	bphD3	3.7.1.-
MA3A0122S_4536	681597	681043	-	CDS	CDS	biphenyl 2,3-dioxygenase	bphE	1.14.12.18
MA3A0122S_4537	682844	681597	-	CDS	CDS	cinA4	cinA4	
MA3A0122S_4538	683185	682841	-	CDS	CDS	putative 3-phenylpropionate dioxygenase ferredoxin subunit		
MA3A0122S_4539	684354	683182	-	CDS	CDS	biphenyl 2,3-dioxygenase	bphA	1.14.12.18
MA3A0122S_4540	684619	685596	+	CDS	CDS	adh3 Alcohol dehydrogenase	adh3	1.1.1.1
MA3A0122S_4541	685625	686557	+	CDS	CDS	2,3-dihydroxyphenylpropionate/2, 3-dihydroxicinnamic acid 1,2-dioxygenase	mhpB	1.13.11.16
MA3A0122S_4542	686554	687375	+	CDS	CDS	2-hydroxypenta-2,4-dienoate hydratase CmtF	cmtF	4.2.1.80
MA3A0122S_4543	687392	688327	+	CDS	CDS	acetaldehyde dehydrogenase		1.2.1.10
MA3A0122S_4544	688324	689325	+	CDS	CDS	4-hydroxy-2-oxovalerate aldolase		4.1.3.-
MA3A0122S_4545	691170	689341	-	CDS	CDS	acetoacetate-CoA ligase		6.2.1.16
MA3A0122S_4546	692854	691214	-	CDS	CDS	putative FATTY-ACID-CoA LIGASE FADD35		
MA3A0122S_4547	693806	692979	-	CDS	CDS	citrate lyase, beta subunit		4.1.3.6
MA3A0122S_4548	694294	693803	-	CDS	CDS	maoC like domain protein		
MA3A0122S_4549	694426	695205	+	CDS	CDS	iclR-family regulatory protein		
MA3A0122S_4550	696074	695202	-	CDS	CDS	transcriptional regulator, LysR family	iciA	
MA3A0122S_4551	698939	696117	-	CDS	CDS	putative membrane protein mmpL5		
MA3A0122S_4552	699325	699014	-	CDS	CDS	putative membrane protein mmpS5		
MA3A0122S_4553	699359	699559	+	CDS	CDS	hypothetical protein		
MA3A0122S_4554	699625	700314	+	CDS	CDS	transcriptional regulator, TetR family		
MA3A0122S_4555	700311	701285	+	CDS	CDS	putative oxidoreductase		
MA3A0122S_4556	701367	701963	+	CDS	CDS	membrane protein	ozmS	
MA3A0122S_4557	702037	702504	+	CDS	CDS	hypothetical protein		
MA3A0122S_4558	702501	703568	+	CDS	CDS	aryl-alcohol dehydrogenase AdhB	adhB	1.1.1.90
MA3A0122S_4559	703610	704155	+	CDS	CDS	regulatory protein, TetR family		
MA3A0122S_4560	704224	705204	+	CDS	CDS	iron(III) ABC superfamily ATP binding cassette transporter, binding protein	fecB	
MA3A0122S_4561	705204	705596	+	CDS	CDS	hypothetical protein		
MA3A0122S_4562	705607	706320	+	CDS	CDS	hypothetical protein		
MA3A0122S_4563	706384	706995	+	CDS	CDS	allophanate hydrolase	alpH	3.5.1.54
MA3A0122S_4564	706992	707867	+	CDS	CDS	allophanate hydrolase subunit 2		3.5.1.54
MA3A0122S_4565	709057	708275	-	CDS	CDS	hypothetical protein		
MA3A0122S_4566	709779	709111	-	CDS	CDS	hypothetical protein		
MA3A0122S_4567	710459	709800	-	CDS	CDS	hypothetical protein		
MA3A0122S_4568	711413	710526	-	CDS	CDS	transcription regulator protein		
MA3A0122S_4569	711628	712584	+	CDS	CDS	putative surface layer protein		
MA3A0122S_4570	712693	713121	+	CDS	CDS	heat shock protein Hsp20	hsp	
MA3A0122S_4571	714113	713145	-	CDS	CDS	acyl-[acyl-carrier-protein] desaturase DesA1	desA1	1.14.19.2
MA3A0122S_4572	714469	715209	+	CDS	CDS	putative cutinase cut3		
MA3A0122S_4573	715206	715952	+	CDS	CDS	isochorismatase	entB3	3.3.2.1
MA3A0122S_4574	716541	716014	-	CDS	CDS	alkyl hydroperoxide reductase AhpD	ahpD	1.11.1.15
MA3A0122S_4575	717144	716557	-	CDS	CDS	alkylhydroperoxide reductase	ahpC	1.11.1.15
MA3A0122S_4576	717241	718179	+	CDS	CDS	hybrid peroxiredoxin hyPrx5	oxyR	
MA3A0122S_4577	718931	718176	-	CDS	CDS	putative carboxyvinyl-carboxyphosphonate phosphorylmutase		
MA3A0122S_4578	719590	718961	-	CDS	CDS	transcriptional regulator, GntR family		
MA3A0122S_4579	720344	719628	-	CDS	CDS	maleate cis-trans isomerase		
MA3A0122S_4580	721122	720358	-	CDS	CDS	putative decarboxylase		
MA3A0122S_4581	721308	722252	+	CDS	CDS	putative D-isomer specific 2-hydroxyacid dehydrogenase		
MA3A0122S_4582	722245	723636	+	CDS	CDS	amidase family protein	gata3	6.3.5.-
MA3A0122S_4583	724166	723672	-	CDS	CDS	hypothetical protein		
MA3A0122S_4584	725443	724166	-	CDS	CDS	4-aminobutyrate aminotransferase		2.6.1.19
MA3A0122S_4585	725554	726969	+	CDS	CDS	succinate-semialdehyde dehydrogenase	gabD3	1.2.1.16
MA3A0122S_4586	726966	728018	+	CDS	CDS	3-isopropylmalate dehydrogenase	leuB1	1.1.1.85
MA3A0122S_4587	728096	728401	+	CDS	CDS	hypothetical protein		
MA3A0122S_4588	728430	729239	+	CDS	CDS	putative succinate dehydrogenase membrane anchor subunit		
MA3A0122S_4589	729285	731210	+	CDS	CDS	succinate dehydrogenase		1.3.99.1
MA3A0122S_4590	731212	731958	+	CDS	CDS	ferredoxin		1.3.99.1
MA3A0122S_4591	731972	732580	+	CDS	CDS	hypothetical protein		
MA3A0122S_4592	732655	732810	+	CDS	CDS	hypothetical protein		
MA3A0122S_4593	732890	733156	+	CDS	CDS	transcription regulator, ArsR family		
MA3A0122S_4594	733647	733174	-	CDS	CDS	putative transcriptional regulator		
MA3A0122S_4595	733730	734425	+	CDS	CDS	oxidoreductase		1.-.-.-
MA3A0122S_4596	734462	734896	+	CDS	CDS	hypothetical protein		
MA3A0122S_4597	735363	734893	-	CDS	CDS	putative oxidoreductase		
MA3A0122S_4598	735422	736207	+	CDS	CDS	enoyl-CoA hydratase/isomerase	phaB	4.2.1.17
MA3A0122S_4599	736211	736912	+	CDS	CDS	hypothetical protein		
MA3A0122S_4600	737269	736958	-	CDS	CDS	hypothetical protein		
MA3A0122S_4601	738322	737357	-	CDS	CDS	2OG-Fe(II) oxygenase family oxidoreductase		1.14.17.4
MA3A0122S_4602	738431	740209	+	CDS	CDS	transmembrane serine/threonine-protein kinase PknQ	pknQ	2.7.1.-
MA3A0122S_4603	740766	740206	-	CDS	CDS	hypothetical protein		
MA3A0122S_4604	741027	742862	+	CDS	CDS	acyl-CoA dehydrogenase		1.3.99.-
MA3A0122S_4605	742957	743910	+	CDS	CDS	AB hydrolase superfamily protein, Lysophospholipase		
MA3A0122S_4606	743945	744628	+	CDS	CDS	hypothetical protein		
MA3A0122S_4607	745081	744632	-	CDS	CDS	putative ATP-binding protein		
MA3A0122S_4608	745148	746641	+	CDS	CDS	putative sufite oxidase		
MA3A0122S_4609	748052	746847	-	CDS	CDS	thiolase	fadA2	2.3.1.16
MA3A0122S_4610	748289	749647	+	CDS	CDS	3-oxoacyl-[acyl-carrier-protein] reductase	fabG14	1.1.1.100
MA3A0122S_4611	749650	750501	+	CDS	CDS	hypothetical protein		
MA3A0122S_4612	750754	751320	+	CDS	CDS	hypothetical protein		
MA3A0122S_4613	751418	752536	+	CDS	CDS	putative sulfate-binding protein		
MA3A0122S_4614	752537	754309	+	CDS	CDS	putative sulfate transporter		
MA3A0122S_4615	754931	754314	-	CDS	CDS	putative TetR-family transcriptional regulator		
MA3A0122S_4616	755116	756003	+	CDS	CDS	membrane protein terC	terC	
MA3A0122S_4617	756941	756051	-	CDS	CDS	metal-dependent hydrolase		
MA3A0122S_4618	757021	757761	+	CDS	CDS	transcriptional regulator, MerR family		
MA3A0122S_4619	758126	757764	-	CDS	CDS	sigma associated protein		
MA3A0122S_4620	758484	758128	-	CDS	CDS	sigma associated protein		
MA3A0122S_4621	760424	758610	-	CDS	CDS	acyl-CoA synthase		6.2.1.-
MA3A0122S_4622	760796	762136	+	CDS	CDS	putative cytochrome P450		
MA3A0122S_4623	762196	763482	+	CDS	CDS	putative cytochrome P450		
MA3A0122S_4624	764606	763479	-	CDS	CDS	beta-N-acetylhexosaminidase	nagZ	3.2.1.52
MA3A0122S_4625	765851	764625	-	CDS	CDS	RNA polymerase sigma-70 factor, ECF subfamily	ecf	
MA3A0122S_4626	766287	765865	-	CDS	CDS	hypothetical protein		
MA3A0122S_4627	766312	767538	+	CDS	CDS	putative transposase		
MA3A0122S_4628	767953	767543	-	CDS	CDS	hypothetical protein		
MA3A0122S_4629	768876	767950	-	CDS	CDS	hypothetical protein		
MA3A0122S_4630	769052	768879	-	CDS	CDS	hypothetical protein		
MA3A0122S_4631	769593	769111	-	CDS	CDS	hypothetical protein		
MA3A0122S_4632	769892	769590	-	CDS	CDS	hypothetical protein		
MA3A0122S_4633	769998	770144	+	CDS	CDS	hypothetical protein		
MA3A0122S_4634	770797	771102	+	CDS	CDS	hypothetical protein		
MA3A0122S_4635	771400	771702	+	CDS	CDS	hypothetical protein		
MA3A0122S_4636	772164	771715	-	CDS	CDS	hypothetical protein		
MA3A0122S_4637	772556	772819	+	CDS	CDS	hypothetical protein		
MA3A0122S_4638	772822	774171	+	CDS	CDS	hypothetical protein		
MA3A0122S_4639	774182	774853	+	CDS	CDS	hypothetical protein		
MA3A0122S_4640	774846	775364	+	CDS	CDS	hypothetical protein		
MA3A0122S_4641	775415	775747	+	CDS	CDS	RNA methyltransferase TrmH, group 3		
MA3A0122S_4642	777506	775830	-	CDS	CDS	sulfatase family protein		
MA3A0122S_4643	778642	777575	-	CDS	CDS	hypothetical protein		
MA3A0122S_4644	778887	779060	+	CDS	CDS	hypothetical protein		
MA3A0122S_4645	779104	783336	+	CDS	CDS	putative integral membrane protein		
MA3A0122S_4646	784604	785770	+	CDS	CDS	putative CONSERVED MEMBRANE PROTEIN		
MA3A0122S_4647	785904	787508	+	CDS	CDS	putative CONSERVED TRANSMEMBRANE PROTEIN		
MA3A0122S_4648	789091	787592	-	CDS	CDS	putative Phenylacetone monooxygenase		
MA3A0122S_4649	790011	789088	-	CDS	CDS	hypothetical protein		
MA3A0122S_4650	790822	790028	-	CDS	CDS	short chain dehydrogenase/reductase family oxidoreductase		1.-.-.-
MA3A0122S_4651	790966	791598	+	CDS	CDS	putative transcriptional regulator		
MA3A0122S_4652	792786	791605	-	CDS	CDS	putative glycosyltransferase		
MA3A0122S_4653	792915	793694	+	CDS	CDS	hypothetical protein		
MA3A0122S_4654	793738	794949	+	CDS	CDS	putative phosphotransferase		
MA3A0122S_4655	794946	796082	+	CDS	CDS	hypothetical protein		
MA3A0122S_4656	796079	797536	+	CDS	CDS	aldehyde dehydrogenase	aldA3	1.2.1.3
MA3A0122S_4657	797613	798959	+	CDS	CDS	MFS transporter, MHS family, shikimate and dehydroshikimate transport protein		
MA3A0122S_4658	798975	799886	+	CDS	CDS	3-hydroxyisobutyrate dehydrogenase		1.1.1.31
MA3A0122S_4659	800728	799883	-	CDS	CDS	hypothetical protein		
MA3A0122S_4660	801293	800769	-	CDS	CDS	alkylhydroperoxidase like protein		
MA3A0122S_4661	802245	801316	-	CDS	CDS	3-hydroxyacyl-CoA dehydrogenase family protein		1.1.1.157
MA3A0122S_4662	803033	802242	-	CDS	CDS	short-chain dehydrogenase/reductase	gno	1.1.1.69
