	76747_LBU_1691.faa			(S)-2-hydroxy-acid oxidase chain D	(S)-2-hydroxy-acid oxidase chain D
	13344_LAF_0465.faa			hypothetical protein	phage single-strand DNA binding protein
	13344_LAF_0465.faa			hypothetical protein	hypothetical phage protein
	13427_LAF_0548.faa			hypothetical protein	hypothetical protein
	14871_LRHM_0154.faa			hypothetical protein	hypothetical protein
	15865_LRHM_1187.faa			hypothetical protein	hypothetical protein
	15974_LRHM_1299.faa			hypothetical protein	hypothetical protein
	16403_LRHM_1733.faa			hypothetical protein	hypothetical protein
	16403_LRHM_1733.faa			hypothetical protein	ATP-dependent nuclease, subunit B
	17332_LRHM_2685.faa			hypothetical protein	hypothetical protein
	17332_LRHM_2685.faa			hypothetical protein	alpha/beta hydrolase
	17332_LRHM_2685.faa			hypothetical protein	alpha/beta hydrolase family protein
	17379_LRHM_2733.faa			hypothetical protein	hypothetical protein
	17798_LBA0337.faa			hypothetical protein	hypothetical protein
	17798_LBA0337.faa			hypothetical protein	putative FMN hydrolaseuracil phosphatase
	17798_LBA0337.faa			hypothetical protein	2-haloalkanoic acid dehalogenase
	18484_LBA1071.faa			hypothetical protein	hypothetical protein
	18484_LBA1071.faa			hypothetical protein	conserved hypothetical protein
	18815_LBA1423.faa			hypothetical protein	hypothetical protein
	18815_LBA1423.faa			hypothetical protein	hypothetical cytosolic protein
	19216_LBA1847.faa			hypothetical protein	hypothetical protein
	19216_LBA1847.faa			hypothetical protein	hypothetical cytosolic protein
	19811_OEOE_0528.faa			hypothetical protein	uncharacterized conserved membrane protein
	19811_OEOE_0528.faa			hypothetical protein	hypothetical protein
	19811_OEOE_0528.faa			hypothetical protein	ABC transporter permease
	19972_OEOE_0704.faa			hypothetical protein	hypothetical protein
	19972_OEOE_0704.faa			hypothetical protein	transcription regulator
	19972_OEOE_0704.faa			hypothetical protein	transcriptional regulator
	21056_LBUL_0030.faa			hypothetical protein	hypothetical protein
	21056_LBUL_0030.faa			hypothetical protein	hypothetical membrane protein
	21056_LBUL_0030.faa			hypothetical protein	hypothetical protein predicted by Glimmer/Critica
	26271_LEUM_1862.faa			hypothetical protein	hypothetical protein
	27165_LVIS_0688.faa			hypothetical protein	hypothetical protein
	28222_LVIS_1823.faa			hypothetical protein	hypothetical protein
	28222_LVIS_1823.faa			hypothetical protein	LuxR family transcriptional regulator
	28405_LVIS_2013.faa			hypothetical protein	hypothetical protein
	28430_LVIS_2039.faa			hypothetical protein	hypothetical protein
	28430_LVIS_2039.faa			hypothetical protein	hypothetical protein, DUF3781 family
	30814_PEPE_0384.faa			hypothetical protein	hypothetical protein
	32257_LSEI_0059.faa			hypothetical protein	hypothetical protein
	32267_LSEI_0069.faa			hypothetical protein	hypothetical protein
	32331_LSEI_0133.faa			hypothetical protein	hypothetical protein
	32478_LSEI_0284.faa			hypothetical protein	hypothetical protein
	32682_LSEI_0498.faa			hypothetical protein	hypothetical protein
	32683_LSEI_0499.faa			hypothetical protein	hypothetical protein
	32699_LSEI_0515.faa			hypothetical protein	hypothetical protein
	32711_LSEI_0528.faa			hypothetical protein	hypothetical protein
	32716_LSEI_0533.faa			hypothetical protein	hypothetical protein
	32723_LSEI_0540.faa			hypothetical protein	hypothetical protein
	32737_LSEI_0554.faa			hypothetical protein	hypothetical protein
	32787_LSEI_0611.faa			hypothetical protein	hypothetical protein
	32787_LSEI_0611.faa			hypothetical protein	hypothetical cytosolic protein
	33232_LSEI_1107.faa			hypothetical protein	hypothetical protein
	33314_LSEI_1193.faa			hypothetical protein	hypothetical protein
	33367_LSEI_1249.faa			hypothetical protein	hypothetical protein
	34303_LSEI_2223.faa			hypothetical protein	hypothetical protein
	34311_LSEI_2232.faa			hypothetical protein	hypothetical protein
	34460_LSEI_2386.faa			hypothetical protein	hypothetical protein
	41005_LCAZH_0020.faa			hypothetical protein	CAAX amino terminal protease family
	41005_LCAZH_0020.faa			hypothetical protein	hypothetical protein
	41005_LCAZH_0020.faa			hypothetical protein	metal-dependent membrane protease
	41006_LCAZH_0022.faa			hypothetical protein	hypothetical protein
	41075_LCAZH_0095.faa			hypothetical protein	hypothetical protein
	41075_LCAZH_0095.faa			hypothetical protein	ABC transporter
	41127_LCAZH_0150.faa			hypothetical protein	hypothetical protein
	41934_LCAZH_1010.faa			hypothetical protein	hypothetical protein
	42607_LCAZH_1693.faa			hypothetical protein	hypothetical protein
	42805_LCAZH_1904.faa			hypothetical protein	hypothetical protein
	42805_LCAZH_1904.faa			hypothetical protein	lipoprotein
	43042_LCAZH_2149.faa			hypothetical protein	hypothetical protein
	43042_LCAZH_2149.faa			hypothetical protein	acetyltransferase
	43042_LCAZH_2149.faa			hypothetical protein	alpha-galactosidase
	43250_LCAZH_2364.faa			hypothetical protein	hypothetical protein
	43789_LCAZH_p008.faa			hypothetical protein	hypothetical protein
	43796_LCAZH_p015.faa			hypothetical protein	hypothetical protein
	44536_JDM1_0718.faa			hypothetical protein	hypothetical protein
	44536_JDM1_0718.faa			hypothetical protein	alcohol dehydrogenase
	45269_JDM1_1451.faa			hypothetical protein	hypothetical protein
	45826_JDM1_2008.faa			hypothetical protein	hypothetical protein
	46504_JDM1_2687.faa			hypothetical protein	hypothetical protein
	46573_JDM1_2756.faa			hypothetical protein	hypothetical protein
	46573_JDM1_2756.faa			hypothetical protein	hypothetical protein, DUF2201 family,metallopeptidase-related
	49044_LCABL_03970.faa			hypothetical protein	hypothetical protein
	49259_LCABL_06130.faa			hypothetical protein	hypothetical protein
	49909_LCABL_13040.faa			hypothetical protein	hypothetical protein
	50740_LCABL_21520.faa			hypothetical protein	hypothetical protein
	50740_LCABL_21520.faa			hypothetical protein	conjugal transfer protein
	51654_LCABL_30830.faa			hypothetical protein	hypothetical protein
	52001_LGG_00304.faa			hypothetical protein	hypothetical protein
	52536_LGG_00839.faa			hypothetical protein	hypothetical protein
	56189_LC705_01548.faa			hypothetical protein	hypothetical protein
	56189_LC705_01548.faa			hypothetical protein	ABC transporter permease
	56189_LC705_01548.faa			hypothetical protein	putative ABC-type transport system, permease component
	66668_LBPG_04107.faa			hypothetical protein	hypothetical protein
	69730_R0052_04145.faa			hypothetical protein	hypothetical protein
	70114_R0052_06455.faa			hypothetical protein	hypothetical protein
	70205_R0052_06995.faa			hypothetical protein	hypothetical protein
	70205_R0052_06995.faa			hypothetical protein	hypothetical cytosolic protein
	70967_R0052_11410.faa			hypothetical protein	hypothetical protein
	73754_LBHH_0703.faa			hypothetical protein	hypothetical protein
	73754_LBHH_0703.faa			hypothetical protein	hypothetical cytosolic protein
	102438_LRC_02660.faa			hypothetical protein	hypothetical protein
	104347_LSA_03380.faa			hypothetical protein	hypothetical protein
	104847_LSA_08890.faa			hypothetical protein	hypothetical protein
	104847_LSA_08890.faa			hypothetical protein	extracellular protein
	104847_LSA_08890.faa			hypothetical protein	extracellular protein, DUF336 family
	105316_LSA_2p00620.faa			hypothetical protein	hypothetical protein
	33637_LSEI_1528.faa			inorganic pyrophosphatase	inorganic pyrophosphatase
	33637_LSEI_1528.faa			inorganic pyrophosphatase	Inorganic pyrophosphatase
	45253_JDM1_1435.faa			integral membrane protein	integral membrane protein
	45253_JDM1_1435.faa			integral membrane protein	membrane protein
	45253_JDM1_1435.faa			integral membrane protein	hypothetical membrane protein
	45255_JDM1_1437.faa			integral membrane protein	integral membrane protein
	45255_JDM1_1437.faa			integral membrane protein	membrane protein
	45255_JDM1_1437.faa			integral membrane protein	hypothetical membrane protein
	704_SPy_0937.faa			integrase	integrase
	704_SPy_0937.faa			integrase	phage integrase
	704_SPy_0937.faa			integrase	putative integrase
	45359_JDM1_1541.faa			integrase	hypothetical protein
	45359_JDM1_1541.faa			integrase	integrase
	45359_JDM1_1541.faa			integrase	integrase-recombinase
	5282_EF_1417.faa			integrase	site-specific recombinase, phage integrase family
	5282_EF_1417.faa			integrase	integrase family protein
	5282_EF_1417.faa			integrase	phage-related integrase
	12056_LAR_0997.faa			integrase	integrase core domain protein
	12056_LAR_0997.faa			integrase	transposase
	12056_LAR_0997.faa			integrase	integrase, catalytic region
	45288_JDM1_1470.faa			iron ABC transporter permease protein	ABC transporter, permease protein
	45288_JDM1_1470.faa			iron ABC transporter permease protein	iron ABC transporter permease
	45288_JDM1_1470.faa			iron ABC transporter permease protein	ABC transporter permease component
	2365_L71075.faa			isocitrate dehydrogenase	isocitrate dehydrogenase
	2365_L71075.faa			isocitrate dehydrogenase	isocitrate dehydrogenase (NADP)
	2365_L71075.faa			isocitrate dehydrogenase	isocitrate dehydrogenase, NADP-dependent
	12372_LAR_1313.faa			L-2-hydroxyisocaproate dehydrogenase	L-2-hydroxyisocaproate dehydrogenase
	12372_LAR_1313.faa			L-2-hydroxyisocaproate dehydrogenase	malate dehydrogenase
	12372_LAR_1313.faa			L-2-hydroxyisocaproate dehydrogenase	lactate/malate dehydrogenase, NAD binding domain protein
	43981_JDM1_0161.faa			LacI family transcriptional regulator	transcription regulator
	43981_JDM1_0161.faa			LacI family transcriptional regulator	LacI family transcriptional regulator
	43981_JDM1_0161.faa			LacI family transcriptional regulator	transcription regulator, LacI family,maltose-related
	104237_LSA_02160.faa			levansucrase	levansucrase
	104237_LSA_02160.faa			levansucrase	fructosyltransfearse
	104237_LSA_02160.faa			levansucrase	levansucrase precursor
	46484_JDM1_2667.faa			lipase/esterase	lipase/esterase, SGNH or GDSL hydrolase family
	46484_JDM1_2667.faa			lipase/esterase	hypothetical protein
	46484_JDM1_2667.faa			lipase/esterase	putative lysophospholipase L
	13710_LAF_0831.faa			lipoate-protein ligase A	lipoate-protein ligase
	13710_LAF_0831.faa			lipoate-protein ligase A	lipoyltransferase and lipoate-protein ligase
	13710_LAF_0831.faa			lipoate-protein ligase A	putative lipoate--protein ligase
	10552_LSL_1526.faa			lipopolysaccharide biosynthesis glycosyltransferase	lipopolysaccharide biosynthesis glycosyltransferase
	10552_LSL_1526.faa			lipopolysaccharide biosynthesis glycosyltransferase	polysachharide biosynthesis protein
	10552_LSL_1526.faa			lipopolysaccharide biosynthesis glycosyltransferase	hypothetical protein
	12350_LAR_1291.faa			lipopolysaccharide biosynthesis protein	lipopolysaccharide biosynthesis protein
	12350_LAR_1291.faa			lipopolysaccharide biosynthesis protein	chain length determinant protein
	12350_LAR_1291.faa			lipopolysaccharide biosynthesis protein	hypothetical protein
	51190_LCABL_26030.faa			LPXTG-motif cell wall anchor domain protein	Lpxtg-motif cell wall anchor domain protein
	51190_LCABL_26030.faa			LPXTG-motif cell wall anchor domain protein	hypothetical protein
	51190_LCABL_26030.faa			LPXTG-motif cell wall anchor domain protein	membrane protein
	19282_LBA1918.faa			lysin	lysin
	19282_LBA1918.faa			lysin	glycosyl hydrolase family 25
	12010_LAR_0951.faa			major facilitator superfamily transporter	nitrite extrusion protein
	12010_LAR_0951.faa			major facilitator superfamily transporter	MFS transporter
	12010_LAR_0951.faa			major facilitator superfamily transporter	major facilitator superfamily MFS_1
	13034_LAF_0155.faa			major facilitator superfamily transporter	alpha-ketoglutarate permease
	13034_LAF_0155.faa			major facilitator superfamily transporter	transporter protein
	13034_LAF_0155.faa			major facilitator superfamily transporter	major facilitator transporter
	822_SPy_1086.faa			major facilitator superfamily transporter	MFS transporter permease
	822_SPy_1086.faa			major facilitator superfamily transporter	major facilitator superfamily permease
	822_SPy_1086.faa			major facilitator superfamily transporter	hypothetical protein
	38672_lhv_1538.faa			major facilitator superfamily transporter	MFS family major facilitator transporter
	38672_lhv_1538.faa			major facilitator superfamily transporter	permease
	38672_lhv_1538.faa			major facilitator superfamily transporter	bifunctional protein: transport protein, MFS
	51116_LCABL_25290.faa			major facilitator superfamily transporter	major facilitator superfamily MFS_1
	51116_LCABL_25290.faa			major facilitator superfamily transporter	transporter, major facilitator superfamily MFS_1
	51116_LCABL_25290.faa			major facilitator superfamily transporter	permease of the major facilitator superfamily
	46332_JDM1_2515.faa			malate dehydrogenase	malate dehydrogenase
	46332_JDM1_2515.faa			malate dehydrogenase	malate dehydrogenase (putative)
	46332_JDM1_2515.faa			malate dehydrogenase	malate dehydrogenase (Putative)
	43575_LCAZH_2969.faa			mannitol/fructose-specific PTS transporter subunit IIB	transcriptional antiterminator, BglG family
	43575_LCAZH_2969.faa			mannitol/fructose-specific PTS transporter subunit IIB	PTS system protein
	43575_LCAZH_2969.faa			mannitol/fructose-specific PTS transporter subunit IIB	PTS system sugar-specific IIA component
	14918_LRHM_0204.faa			mannose/fructose/N-acetylgalactosamine-specific PTS system transporter subunit IID	truncated PTS system mannose/fructose/N-acetylgalactosamine-specific-specific IID component
	14918_LRHM_0204.faa			mannose/fructose/N-acetylgalactosamine-specific PTS system transporter subunit IID	phosphotransferase system, mannose/fructose/N-acetylgalactosamine-specific
	14918_LRHM_0204.faa			mannose/fructose/N-acetylgalactosamine-specific PTS system transporter subunit IID	PTS system, mannose/fructose/N-acetylgalactosamine-specific component IID, with ABC-type ATPase domain
	12756_LAR_1697.faa			mannosyl-glycoprotein endo-beta-N-acetylglucosamidase	mannosyl-glycoprotein endo-beta-N-acetylglucosamidase
	12756_LAR_1697.faa			mannosyl-glycoprotein endo-beta-N-acetylglucosamidase	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase
	12756_LAR_1697.faa			mannosyl-glycoprotein endo-beta-N-acetylglucosamidase	putative N-acetylmuramoyl-L-alanine amidase
	11467_LAR_0408.faa			MarR family transcriptional regulator	MarR family transcriptional regulator
	11467_LAR_0408.faa			MarR family transcriptional regulator	transcriptional regulator, MarR family
	11467_LAR_0408.faa			MarR family transcriptional regulator	putative transcriptional regulator, MarR family
	45462_JDM1_1644.faa			MarR family transcriptional regulator	transcription regulator
	45462_JDM1_1644.faa			MarR family transcriptional regulator	MarR family transcriptional regulator
	45462_JDM1_1644.faa			MarR family transcriptional regulator	transcription regulator, MarR family
	36202_LACR_1347.faa			MarR family transcriptional regulator	transcription regulator, MarR family
	36202_LACR_1347.faa			MarR family transcriptional regulator	transcription regulator (putative)
	36202_LACR_1347.faa			MarR family transcriptional regulator	predicted transcriptional regulator
	1046_SPy_1367.faa			membrane protein	predicted membrane protein
	1046_SPy_1367.faa			membrane protein	hypothetical protein
	1046_SPy_1367.faa			membrane protein	conserved hypothetical membrane protein
	4970_EF_1096.faa			membrane protein	hypothetical protein
	4970_EF_1096.faa			membrane protein	membrane protein
	4970_EF_1096.faa			membrane protein	hypothetical integral membrane protein
	8795_LJ_0670.faa			membrane protein	hypothetical protein
	8795_LJ_0670.faa			membrane protein	ABC transporter permease
	8795_LJ_0670.faa			membrane protein	predicted membrane protein
	44158_JDM1_0338.faa			membrane protein	integral membrane protein
	44158_JDM1_0338.faa			membrane protein	membrane protein
	44158_JDM1_0338.faa			membrane protein	hypothetical membrane protein
	44218_JDM1_0398.faa			membrane protein	integral membrane protein
	44218_JDM1_0398.faa			membrane protein	membrane protein
	44218_JDM1_0398.faa			membrane protein	hypothetical membrane protein, DUF218 family
	104494_LSA_04910.faa			membrane protein	integral membrane protein
	104494_LSA_04910.faa			membrane protein	hypothetical membrane protein, DUF1648 family
	104494_LSA_04910.faa			membrane protein	membrane protein
	104769_LSA_07990.faa			membrane protein	putative membrane protein
	104769_LSA_07990.faa			membrane protein	hypothetical protein
	104769_LSA_07990.faa			membrane protein	membrane protein
	44068_JDM1_0248.faa			MerR family transcriptional regulator	transcription regulator
	44068_JDM1_0248.faa			MerR family transcriptional regulator	transcription regulator, MerR family
	44068_JDM1_0248.faa			MerR family transcriptional regulator	MerR family transcriptional regulator
	464_SPy_0646.faa			metallo-beta-lactamase domain protein	Zn-dependent hydrolase, including glyoxylase
	464_SPy_0646.faa			metallo-beta-lactamase domain protein	hypothetical protein
	464_SPy_0646.faa			metallo-beta-lactamase domain protein	metallo-beta-lactamase superfamily protein
	15009_LRHM_0296.faa			methylase for ubiquinone/menaquinone biosynthesis	methylase for ubiquinone/menaquinone biosynthesis
	15009_LRHM_0296.faa			methylase for ubiquinone/menaquinone biosynthesis	hypothetical protein
	15009_LRHM_0296.faa			methylase for ubiquinone/menaquinone biosynthesis	methyltransferase domain protein
	22836_LGAS_0090.faa			methylated DNA-protein cysteine methyltransferase	methylated DNA-protein cysteine methyltransferase
	22836_LGAS_0090.faa			methylated DNA-protein cysteine methyltransferase	methylated-DNA--protein-cysteine methyltransferase
	22836_LGAS_0090.faa			methylated DNA-protein cysteine methyltransferase	methylated-DNA--protein-cysteine S-methyltransferase
	12011_LAR_0952.faa			molybdenum cofactor biosynthesis protein D	molybdenum cofactor biosynthesis protein D
	12011_LAR_0952.faa			molybdenum cofactor biosynthesis protein D	molybdenum cofactor biosynthesis protein MoaD
	12011_LAR_0952.faa			molybdenum cofactor biosynthesis protein D	molybdopterin biosynthesis protein, D chain
	12012_LAR_0953.faa			molybdenum cofactor biosynthesis protein E	molybdenum cofactor biosynthesis protein E
	12012_LAR_0953.faa			molybdenum cofactor biosynthesis protein E	molybdopterin converting factor, large subunit
	12012_LAR_0953.faa			molybdenum cofactor biosynthesis protein E	Molybdenum cofactor biosynthesis protein E
	8361_LJ_1296.faa			multidrug ABC transporter ATP-binding and permease protein	putative multidrug ABC transporter ATP-binding and permease components
	8361_LJ_1296.faa			multidrug ABC transporter ATP-binding and permease protein	ABC transporter, ATPase and permease components
	8361_LJ_1296.faa			multidrug ABC transporter ATP-binding and permease protein	putative ABC transporter
	43032_LCAZH_2139.faa			multidrug ABC transporter ATP-binding protein	ABC transporter
	43032_LCAZH_2139.faa			multidrug ABC transporter ATP-binding protein	multidrug ABC transporter ATPase
	43032_LCAZH_2139.faa			multidrug ABC transporter ATP-binding protein	ATPase component of an ABC superfamily multidrug transporter
	26967_LVIS_0475.faa			UDP-N-acetylglucosamine diphosphorylase	UDP-N-acetylglucosamine diphosphorylase
	26967_LVIS_0475.faa			glucosamine-1-phosphate N-acetyltransferase	glucosamine-1-phosphate N-acetyltransferase
	10964_LSL_1938.faa			N-acetylneuraminate lyase	N-acetylneuraminate lyase
	18202_LBA0768.faa			N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	methylase of polypeptide chain release factor
	18202_LBA0768.faa			N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	putative protoporphyrinogen oxidase, HemK
	18202_LBA0768.faa			N5-glutamine S-adenosyl-L-methionine-dependent methyltransferase	protoporphyrinogen oxidase
	46666_JDM1_2849.faa			Na+/H+ antiporter	Na(+)/H(+) antiporter
	46666_JDM1_2849.faa			Na+/H+ antiporter	putative Na(+)/(+) antiporter
	46666_JDM1_2849.faa			Na+/H+ antiporter	Na+/H+ antiporter
	30479_PEPE_0034.faa			NADH oxidase	NADH oxidase
	30479_PEPE_0034.faa			NADH oxidase	uncharacterized NAD(FAD)-dependent dehydrogenase
	46315_JDM1_2498.faa			NADH pyrophosphatase	NADH pyrophosphatase, Nudix family
	46315_JDM1_2498.faa			NADH pyrophosphatase	pyrophosphatase (putative)
	46315_JDM1_2498.faa			NADH pyrophosphatase	NADH pyrophosphatase
	11996_LAR_0937.faa			nitrate reductase delta subunit	nitrate reductase delta subunit
	11996_LAR_0937.faa			nitrate reductase delta subunit	nitrate reductase, delta chain
	11996_LAR_0937.faa			nitrate reductase delta subunit	nitrate reductase
	35193_LACR_0241.faa			nucleoside-diphosphate sugar epimerase	short-chain dehydrogenase/oxidoreductase,atypical SDR family, subgroup 1
	35193_LACR_0241.faa			nucleoside-diphosphate sugar epimerase	hypothetical protein
	35193_LACR_0241.faa			nucleoside-diphosphate sugar epimerase	short-chain dehydrogenase
	1062_SPy_1391.faa			O-methyltransferase	predicted O-methyltransferase
	1062_SPy_1391.faa			O-methyltransferase	O-methyltransferase family protein
	1062_SPy_1391.faa			O-methyltransferase	putative acyl-CoA O-methyltransferase
	11009_LSL_1984.faa			PbsX family transcriptional regulator	PemI-like protein
	11009_LSL_1984.faa			PbsX family transcriptional regulator	hypothetical protein
	11009_LSL_1984.faa			PbsX family transcriptional regulator	putative addiction module antidote
	473_SPy_0657.faa			peptidase S24-like protein	peptidase S24-like protein
	473_SPy_0657.faa			peptidase S24-like protein	putative cI-like repressor, phage associated
	473_SPy_0657.faa			peptidase S24-like protein	putative repressor - phage associated
	96358_Lbuc_0083.faa			peptidase S53	peptidase S53 propeptide
	441_SPy_0615.faa			peptidoglycan branched peptide synthesis protein	FemAB family protein
	441_SPy_0615.faa			peptidoglycan branched peptide synthesis protein	peptidoglycan interpeptide bridge formation enzyme
	441_SPy_0615.faa			peptidoglycan branched peptide synthesis protein	putative peptidoglycan branched peptide synthesis protein, alanine adding enzyme
	20939_OEOE_1764.faa			permease	transport protein
	20939_OEOE_1764.faa			permease	transporter
	20939_OEOE_1764.faa			permease	AEC family malonate efflux carrier
	1468_SPy_1911.faa			ABC transporter permease protein	hypothetical protein
	1468_SPy_1911.faa			ABC transporter permease protein	ABC transporter permease
	1468_SPy_1911.faa			ABC transporter permease protein	permease protein, putative
	4275_EF_0338.faa			phage minor capsid protein	phage minor structural protein GP20
	4275_EF_0338.faa			phage minor capsid protein	scaffold protein
	4275_EF_0338.faa			phage minor capsid protein	phage minor capsid protein
	44305_JDM1_0485.faa			phage NTP-binding protein	phage NTP-binding protein
	44305_JDM1_0485.faa			phage NTP-binding protein	hypothetical protein
	44305_JDM1_0485.faa			phage NTP-binding protein	prophage protein
	49707_LCABL_11010.faa			phage protein	phage protein
	49948_LCABL_13440.faa			phage protein	hypothetical protein
	49948_LCABL_13440.faa			phage protein	hypothetical phage protein
	49948_LCABL_13440.faa			phage protein	phage protein
	44408_JDM1_0588.faa			phosphonate ABC transporter permease protein	phosphonates ABC transporter, permease protein
	44408_JDM1_0588.faa			phosphonate ABC transporter permease protein	transporter
	44408_JDM1_0588.faa			phosphonate ABC transporter permease protein	ABC transporter permease
	44411_JDM1_0591.faa			phosphonate ABC transporter substrate-binding protein	phosphonates ABC transporter, substrate binding protein
	44411_JDM1_0591.faa			phosphonate ABC transporter substrate-binding protein	phosphonate ABC superfamily ATP binding cassette transporter, binding protein
	44411_JDM1_0591.faa			phosphonate ABC transporter substrate-binding protein	phosphonates ABC transporter, substrate binding protein (putative)
	44407_JDM1_0587.faa			phosphonoacetaldehyde hydrolase	phosphonoacetaldehyde hydrolase
	1365_SPy_1777.faa			pleiotropic transcriptional repressor	pleiotropic transcriptional repressor
	1365_SPy_1777.faa			pleiotropic transcriptional repressor	GTP-sensing transcriptional pleiotropic repressor CodY
	1365_SPy_1777.faa			pleiotropic transcriptional repressor	putative transcriptional pleiotropic repressor
	18288_LBA0861.faa			polyferredoxin	polyferredoxin
	18288_LBA0861.faa			polyferredoxin	ferredoxin
	18288_LBA0861.faa			polyferredoxin	FMN-binding domain protein
	10025_LSL_0995.faa			polysaccharide biosynthesis protein	polysaccharide biosynthesis protein
	10025_LSL_0995.faa			polysaccharide biosynthesis protein	UDP-N-acetylglucosamine 4,6-dehydratase / UDP-D-quinovosamine 4-dehydrogenase
	10025_LSL_0995.faa			polysaccharide biosynthesis protein	UDP-N-acetylglucosamine 4,6-dehydratase
	43550_LCAZH_2685.faa			polysaccharide lyase family 8	ribosomal protein L36
	43550_LCAZH_2685.faa			polysaccharide lyase family 8	alpha-glucosidase
	43550_LCAZH_2685.faa			polysaccharide lyase family 8	family 8 polysaccharide lyase
	20101_OEOE_0846.faa			polysaccharide transporter	polysaccharide export protein
	20101_OEOE_0846.faa			polysaccharide transporter	MOP superfamily multidrug/oligosaccharidyl-lipid/polysaccharide flippase transporter
	20101_OEOE_0846.faa			polysaccharide transporter	polysaccharide transport membrane protein
	49052_LCABL_04050.faa			PRD domain protein	putative PRD domain protein
	49052_LCABL_04050.faa			PRD domain protein	transcriptional antiterminator of lichenan operon, BglG family
	49052_LCABL_04050.faa			PRD domain protein	PRD domain protein
	11575_LAR_0516.faa			preprotein translocase	preprotein translocase
	11575_LAR_0516.faa			preprotein translocase	preprotein translocase subunit YajC
	11575_LAR_0516.faa			preprotein translocase	preprotein translocase, YajC subunit
	1386_SPy_1805.faa			preprotein translocase subunit SecA	preprotein translocase SecA subunit
	1386_SPy_1805.faa			preprotein translocase subunit SecA	protein translocase subunit secA
	1386_SPy_1805.faa			preprotein translocase subunit SecA	protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)
	104506_LSA_05080.faa			preprotein translocase subunit SecA	preprotein translocase SecA subunit
	104506_LSA_05080.faa			preprotein translocase subunit SecA	preprotein translocase subunit SecA
	104506_LSA_05080.faa			preprotein translocase subunit SecA	protein translocase subunit secA
	71016_R0052_11690.faa			prevent-host-death protein	prevent-host-death protein
	71016_R0052_11690.faa			prevent-host-death protein	PHD family toxin-antitoxin system
	71016_R0052_11690.faa			prevent-host-death protein	hypothetical protein
	16362_LRHM_1692.faa			primosomal protein DnaI	primosomal protein DnaI
	16362_LRHM_1692.faa			primosomal protein DnaI	helicase loader DnaI
	16362_LRHM_1692.faa			primosomal protein DnaI	primosome component
	5488_EF_1634.faa			propanediol utilization protein PduU	propanediol utilization protein PduU
	5488_EF_1634.faa			propanediol utilization protein PduU	BMC domain protein
	5488_EF_1634.faa			propanediol utilization protein PduU	Ethanolamine utilization protein EutS
	2734_L57508.faa			prophage protein	prophage pi2 protein 34
	2734_L57508.faa			prophage protein	hypothetical protein
	2734_L57508.faa			prophage protein	hypothetical phage protein
	44294_JDM1_0474.faa			prophage protein	prophage P2a protein 8
	44294_JDM1_0474.faa			prophage protein	prophage Lp2 protein 8
	44294_JDM1_0474.faa			prophage protein	prophage P1 protein 7
	798_SPy_1058.faa			PTS sorbose transporter subunit IIB	PTS system, IIB component
	798_SPy_1058.faa			PTS sorbose transporter subunit IIB	putative phosphotransferase system (PTS), enzyme II component B
	798_SPy_1058.faa			PTS sorbose transporter subunit IIB	PTS sugar transporter subunit IIB
	55155_LC705_00514.faa			resolvase	transposase ORF_A
	55155_LC705_00514.faa			resolvase	resolvase
	55155_LC705_00514.faa			resolvase	hypothetical protein
	45349_JDM1_1531.faa			ribitolphosphotransferase	ribitolphosphotransferase
	45349_JDM1_1531.faa			ribitolphosphotransferase	teichoic acid biosynthesis protein
	45349_JDM1_1531.faa			ribitolphosphotransferase	poly(glycerophosphate) glycerophosphotransferase family protein
	45350_JDM1_1532.faa			ribitolphosphotransferase	ribitolphosphotransferase
	45350_JDM1_1532.faa			ribitolphosphotransferase	teichoic acid biosynthesis protein
	45350_JDM1_1532.faa			ribitolphosphotransferase	poly(glycerophosphate) glycerophosphotransferase family protein
	51487_LCABL_29160.faa			ribose-5-phosphate isomerase A	ribose-5-phosphate isomerase A
	51487_LCABL_29160.faa			ribose-5-phosphate isomerase A	ribose-5-phosphate isomerase
	51487_LCABL_29160.faa			ribose-5-phosphate isomerase A	ribose 5-phosphate isomerase
	1493_SPy_1944.faa			serine acetyltransferase	serine O-acetyltransferase
	1493_SPy_1944.faa			serine acetyltransferase	serine acetyltransferase
	1493_SPy_1944.faa			serine acetyltransferase	putative serine acetyltransferase
	10423_LSL_1397.faa			short-chain dehydrogenase/oxidoreductase	short-chain dehydrogenase/oxidoreductase
	10423_LSL_1397.faa			short-chain dehydrogenase/oxidoreductase	short-chain alcohol dehydrogenase
	10423_LSL_1397.faa			short-chain dehydrogenase/oxidoreductase	short-chain dehydrogenase
	32715_LSEI_0532.faa			single-strand binding protein family	single-strand binding protein family
	32715_LSEI_0532.faa			single-strand binding protein family	single-stranded DNA-binding protein
	32715_LSEI_0532.faa			single-strand binding protein family	hypothetical protein
	46665_JDM1_2848.faa			sodium-coupled N-acetylneuraminate transporter	sodium-coupled N-acetylneuraminate transporter
	46665_JDM1_2848.faa			sodium-coupled N-acetylneuraminate transporter	transport protein
	46665_JDM1_2848.faa			sodium-coupled N-acetylneuraminate transporter	putative Solute:Na(+) symporter
